Date,Close
11/18/2015 16:00:00,34.85
11/19/2015 16:00:00,35.25
11/20/2015 16:00:00,35.04
11/23/2015 16:00:00,34.68
11/24/2015 16:00:00,34.44
11/25/2015 16:00:00,35.11
11/27/2015 16:00:00,35.79
11/30/2015 16:00:00,36.33
12/1/2015 16:00:00,36.65
12/2/2015 16:00:00,36.04
12/3/2015 16:00:00,35.5
12/4/2015 16:00:00,36.04
12/7/2015 16:00:00,36.23
12/8/2015 16:00:00,35.32
12/9/2015 16:00:00,35.38
12/10/2015 16:00:00,35.44
12/11/2015 16:00:00,34.21
12/14/2015 16:00:00,34.15
12/15/2015 16:00:00,34.33
12/16/2015 16:00:00,35.43
12/17/2015 16:00:00,35.56
12/18/2015 16:00:00,34.66
12/21/2015 16:00:00,34.95
12/22/2015 16:00:00,35.48
12/23/2015 16:00:00,35.95
12/24/2015 16:00:00,36.09
12/28/2015 16:00:00,35.75
12/29/2015 16:00:00,35.93
12/30/2015 16:00:00,35.34
12/31/2015 16:00:00,34.87
1/4/2016 16:00:00,33.68
1/5/2016 16:00:00,32.94
1/6/2016 16:00:00,31.71
1/7/2016 16:00:00,30.57
1/8/2016 16:00:00,29.98
1/11/2016 16:00:00,30.23
1/12/2016 16:00:00,31.01
1/13/2016 16:00:00,29.46
1/14/2016 16:00:00,29.35
1/15/2016 16:00:00,28.1
1/19/2016 16:00:00,28.36
1/20/2016 16:00:00,27.99
1/21/2016 16:00:00,28.49
1/22/2016 16:00:00,28.8
1/25/2016 16:00:00,28.2
1/26/2016 16:00:00,28.74
1/27/2016 16:00:00,28.55
1/28/2016 16:00:00,28.41
1/29/2016 16:00:00,27.77
2/1/2016 16:00:00,27.47
2/2/2016 16:00:00,26.72
2/3/2016 16:00:00,27.23
2/4/2016 16:00:00,26.58
2/5/2016 16:00:00,26.68
2/8/2016 16:00:00,25.81
2/9/2016 16:00:00,25.59
2/10/2016 16:00:00,25.67
2/11/2016 16:00:00,25.68
2/12/2016 16:00:00,26.29
2/16/2016 16:00:00,27.2
2/17/2016 16:00:00,28.02
2/18/2016 16:00:00,27.81
2/19/2016 16:00:00,27.29
2/22/2016 16:00:00,27.57
2/23/2016 16:00:00,26.87
2/24/2016 16:00:00,26.2
2/25/2016 16:00:00,26.25
2/26/2016 16:00:00,26.79
2/29/2016 16:00:00,26.97
3/1/2016 16:00:00,28.43
3/2/2016 16:00:00,29.13
3/3/2016 16:00:00,29.76
3/4/2016 16:00:00,30.29
3/7/2016 16:00:00,30.02
3/8/2016 16:00:00,29.28
3/9/2016 16:00:00,28.74
3/10/2016 16:00:00,28.33
3/11/2016 16:00:00,29.38
3/14/2016 16:00:00,29.66
3/15/2016 16:00:00,29.48
3/16/2016 16:00:00,31.02
3/17/2016 16:00:00,30.57
3/18/2016 16:00:00,30.54
3/21/2016 16:00:00,30.42
3/22/2016 16:00:00,30.33
3/23/2016 16:00:00,30
3/24/2016 16:00:00,29.78
3/28/2016 16:00:00,29.82
3/29/2016 16:00:00,30.44
3/30/2016 16:00:00,31.01
3/31/2016 16:00:00,30.58
4/1/2016 16:00:00,29.64
4/4/2016 16:00:00,29.27
4/5/2016 16:00:00,28.24
4/6/2016 16:00:00,28.62
4/7/2016 16:00:00,27.84
4/8/2016 16:00:00,28.15
4/11/2016 16:00:00,28.36
4/12/2016 16:00:00,28.7
4/13/2016 16:00:00,29.27
4/14/2016 16:00:00,29.6
4/15/2016 16:00:00,29.4
4/18/2016 16:00:00,30.35
4/19/2016 16:00:00,31.46
4/20/2016 16:00:00,31.69
4/21/2016 16:00:00,31.44
4/22/2016 16:00:00,31
4/25/2016 16:00:00,30.81
4/26/2016 16:00:00,31.17
4/27/2016 16:00:00,31.63
4/28/2016 16:00:00,31.4
4/29/2016 16:00:00,30.86
5/2/2016 16:00:00,31.27
5/3/2016 16:00:00,30.08
5/4/2016 16:00:00,29.25
5/5/2016 16:00:00,28.61
5/6/2016 16:00:00,28.89
5/9/2016 16:00:00,29.01
5/10/2016 16:00:00,28.74
5/11/2016 16:00:00,28.07
5/12/2016 16:00:00,27.75
5/13/2016 16:00:00,27.51
5/16/2016 16:00:00,27.92
5/17/2016 16:00:00,26.82
5/18/2016 16:00:00,26.48
5/19/2016 16:00:00,26.46
5/20/2016 16:00:00,26.76
5/23/2016 16:00:00,26.45
5/24/2016 16:00:00,26.88
5/25/2016 16:00:00,27.38
5/26/2016 16:00:00,28.05
5/27/2016 16:00:00,27.81
5/31/2016 16:00:00,28.02
6/1/2016 16:00:00,27.61
6/2/2016 16:00:00,27.58
6/3/2016 16:00:00,27.34
6/6/2016 16:00:00,27.34
6/7/2016 16:00:00,27.83
6/8/2016 16:00:00,27.71
6/9/2016 16:00:00,27.12
6/10/2016 16:00:00,26.39
6/13/2016 16:00:00,25.89
6/14/2016 16:00:00,25.36
6/15/2016 16:00:00,25.6
6/16/2016 16:00:00,25.84
6/17/2016 16:00:00,26.1
6/20/2016 16:00:00,27.17
6/21/2016 16:00:00,27.4
6/22/2016 16:00:00,27.24
6/23/2016 16:00:00,28.42
6/24/2016 16:00:00,25.14
6/27/2016 16:00:00,24.34
6/28/2016 16:00:00,24.61
6/29/2016 16:00:00,24.45
6/30/2016 16:00:00,24.54
7/1/2016 16:00:00,25.14
7/5/2016 16:00:00,24.01
7/6/2016 16:00:00,24.33
7/7/2016 16:00:00,24.06
7/8/2016 16:00:00,25.21
7/11/2016 16:00:00,26.08
7/12/2016 16:00:00,27.14
7/13/2016 16:00:00,27.09
7/14/2016 16:00:00,27.75
7/15/2016 16:00:00,27.57
7/18/2016 16:00:00,27.64
7/19/2016 16:00:00,27
7/20/2016 16:00:00,27.58
7/21/2016 16:00:00,27.67
7/22/2016 16:00:00,27.63
7/25/2016 16:00:00,27.8
7/26/2016 16:00:00,28.16
7/27/2016 16:00:00,28.82
7/28/2016 16:00:00,28.19
7/29/2016 16:00:00,28.69
8/1/2016 16:00:00,28.49
8/2/2016 16:00:00,28.39
8/3/2016 16:00:00,28.24
8/4/2016 16:00:00,28.18
8/5/2016 16:00:00,28.77
8/8/2016 16:00:00,28.7
8/9/2016 16:00:00,29.63
8/10/2016 16:00:00,29.93
8/11/2016 16:00:00,29.83
8/12/2016 16:00:00,29.58
8/15/2016 16:00:00,29.96
8/16/2016 16:00:00,29.8
8/17/2016 16:00:00,29.72
8/18/2016 16:00:00,29.75
8/19/2016 16:00:00,29.28
8/22/2016 16:00:00,29.08
8/23/2016 16:00:00,29.22
8/24/2016 16:00:00,29.03
8/25/2016 16:00:00,28.59
8/26/2016 16:00:00,28.56
8/29/2016 16:00:00,28.72
8/30/2016 16:00:00,29.06
8/31/2016 16:00:00,29.03
9/1/2016 16:00:00,29.19
9/2/2016 16:00:00,29.32
9/6/2016 16:00:00,29.09
9/7/2016 16:00:00,29.23
9/8/2016 16:00:00,29.05
9/9/2016 16:00:00,28.41
9/12/2016 16:00:00,28.69
9/13/2016 16:00:00,28.23
9/14/2016 16:00:00,28
9/15/2016 16:00:00,28.25
9/16/2016 16:00:00,27.37
9/19/2016 16:00:00,27.45
9/20/2016 16:00:00,27.55
9/21/2016 16:00:00,28.07
9/22/2016 16:00:00,28.48
9/23/2016 16:00:00,28.24
9/26/2016 16:00:00,27.6
9/27/2016 16:00:00,27.47
9/28/2016 16:00:00,27.78
9/29/2016 16:00:00,27.23
9/30/2016 16:00:00,28.05
10/3/2016 16:00:00,28.44
10/4/2016 16:00:00,28.63
10/5/2016 16:00:00,29.16
10/6/2016 16:00:00,29.17
10/7/2016 16:00:00,28.88
10/10/2016 16:00:00,28.93
10/11/2016 16:00:00,28.55
10/12/2016 16:00:00,28.31
10/13/2016 16:00:00,28.04
10/14/2016 16:00:00,28.13
10/17/2016 16:00:00,27.99
10/18/2016 16:00:00,28.21
10/19/2016 16:00:00,28.53
10/20/2016 16:00:00,28.83
10/21/2016 16:00:00,28.49
10/24/2016 16:00:00,28.86
10/25/2016 16:00:00,28.83
10/26/2016 16:00:00,28.96
10/27/2016 16:00:00,28.92
10/28/2016 16:00:00,29.08
10/31/2016 16:00:00,29.04
11/1/2016 16:00:00,28.75
11/2/2016 16:00:00,27.82
11/3/2016 16:00:00,27.77
11/4/2016 16:00:00,27.74
11/7/2016 16:00:00,28.32
11/8/2016 16:00:00,28.51
11/9/2016 16:00:00,27.97
11/10/2016 16:00:00,27.89
11/11/2016 16:00:00,28.94
11/14/2016 16:00:00,28.89
11/15/2016 16:00:00,29.21
11/16/2016 16:00:00,28.68
11/17/2016 16:00:00,28.63
11/18/2016 16:00:00,28.52
11/21/2016 16:00:00,29.2
11/22/2016 16:00:00,29.53
11/23/2016 16:00:00,28.96
11/25/2016 16:00:00,29.22
11/28/2016 16:00:00,28.86
11/29/2016 16:00:00,28.71
11/30/2016 16:00:00,28.29
12/1/2016 16:00:00,28.23
12/2/2016 16:00:00,28.32
12/5/2016 16:00:00,29.56
12/6/2016 16:00:00,29.89
12/7/2016 16:00:00,31.19
12/8/2016 16:00:00,31.39
12/9/2016 16:00:00,31.32
12/12/2016 16:00:00,31.08
12/13/2016 16:00:00,31.44
12/14/2016 16:00:00,31.03
12/15/2016 16:00:00,31.07
12/16/2016 16:00:00,31.21
12/19/2016 16:00:00,31.12
12/20/2016 16:00:00,31.21
12/21/2016 16:00:00,31.24
12/22/2016 16:00:00,31.05
12/23/2016 16:00:00,31.28
12/27/2016 16:00:00,31.18
12/28/2016 16:00:00,30.99
12/29/2016 16:00:00,30.78
12/30/2016 16:00:00,31.01
1/3/2017 16:00:00,31.56
1/4/2017 16:00:00,31.44
1/5/2017 16:00:00,31.83
1/6/2017 16:00:00,31.8
1/9/2017 16:00:00,31.56
1/10/2017 16:00:00,31.55
1/11/2017 16:00:00,31.72
1/12/2017 16:00:00,31.25
1/13/2017 16:00:00,31.04
1/17/2017 16:00:00,30.92
1/18/2017 16:00:00,30.93
1/19/2017 16:00:00,30.71
1/20/2017 16:00:00,31.06
1/23/2017 16:00:00,30.96
1/24/2017 16:00:00,31.4
1/25/2017 16:00:00,31.84
1/26/2017 16:00:00,31.36
1/27/2017 16:00:00,31.16
1/30/2017 16:00:00,30.78
1/31/2017 16:00:00,30.41
2/1/2017 16:00:00,30.4
2/2/2017 16:00:00,30.27
2/3/2017 16:00:00,30.23
2/6/2017 16:00:00,29.62
2/7/2017 16:00:00,29.44
2/8/2017 16:00:00,29.76
2/9/2017 16:00:00,30.13
2/10/2017 16:00:00,30.13
2/13/2017 16:00:00,30.58
2/14/2017 16:00:00,30.52
2/15/2017 16:00:00,30.46
2/16/2017 16:00:00,30.4
2/17/2017 16:00:00,30.14
2/21/2017 16:00:00,30.48
2/22/2017 16:00:00,30.56
2/23/2017 16:00:00,30.27
2/24/2017 16:00:00,29.77
2/27/2017 16:00:00,29.94
2/28/2017 16:00:00,29.75
3/1/2017 16:00:00,30.47
3/2/2017 16:00:00,30.45
3/3/2017 16:00:00,30.71
3/6/2017 16:00:00,30.46
3/7/2017 16:00:00,30.35
3/8/2017 16:00:00,30.36
3/9/2017 16:00:00,29.8
3/10/2017 16:00:00,29.73
3/13/2017 16:00:00,29.87
3/14/2017 16:00:00,29.5
3/15/2017 16:00:00,29.87
3/16/2017 16:00:00,30.02
3/17/2017 16:00:00,29.58
3/20/2017 16:00:00,29.52
3/21/2017 16:00:00,29.72
3/22/2017 16:00:00,29.84
3/23/2017 16:00:00,29.77
3/24/2017 16:00:00,30.17
3/27/2017 16:00:00,30.24
3/28/2017 16:00:00,30.55
3/29/2017 16:00:00,30.45
3/30/2017 16:00:00,30.46
3/31/2017 16:00:00,30.45
4/3/2017 16:00:00,30.24
4/4/2017 16:00:00,29.87
4/5/2017 16:00:00,29.46
4/6/2017 16:00:00,29.32
4/7/2017 16:00:00,29.16
4/10/2017 16:00:00,29.14
4/11/2017 16:00:00,29.35
4/12/2017 16:00:00,29.57
4/13/2017 16:00:00,29.19
4/17/2017 16:00:00,29.46
4/18/2017 16:00:00,29.49
4/19/2017 16:00:00,29.8
4/20/2017 16:00:00,30
4/21/2017 16:00:00,30.32
4/24/2017 16:00:00,31.73
4/25/2017 16:00:00,32
4/26/2017 16:00:00,32.04
4/27/2017 16:00:00,31.79
4/28/2017 16:00:00,31.79
5/1/2017 16:00:00,31.92
5/2/2017 16:00:00,31.99
5/3/2017 16:00:00,31.62
5/4/2017 16:00:00,31.95
5/5/2017 16:00:00,32.81
5/8/2017 16:00:00,32.72
5/9/2017 16:00:00,32.38
5/10/2017 16:00:00,32.84
5/11/2017 16:00:00,31.57
5/12/2017 16:00:00,31.86
5/15/2017 16:00:00,32
5/16/2017 16:00:00,32.07
5/17/2017 16:00:00,31.87
5/18/2017 16:00:00,31.62
5/19/2017 16:00:00,32.16
5/22/2017 16:00:00,31.99
5/23/2017 16:00:00,32.15
5/24/2017 16:00:00,32.04
5/25/2017 16:00:00,31.9
5/26/2017 16:00:00,31.44
5/30/2017 16:00:00,31.45
5/31/2017 16:00:00,31.31
6/1/2017 16:00:00,31.86
6/2/2017 16:00:00,32.43
6/5/2017 16:00:00,32.16
6/6/2017 16:00:00,31.84
6/7/2017 16:00:00,31.81
6/8/2017 16:00:00,31.48
6/9/2017 16:00:00,31.41
6/12/2017 16:00:00,31.77
6/13/2017 16:00:00,31.87
6/14/2017 16:00:00,31.57
6/15/2017 16:00:00,31.02
6/16/2017 16:00:00,31.21
6/19/2017 16:00:00,31.34
6/20/2017 16:00:00,31
6/21/2017 16:00:00,31.12
6/22/2017 16:00:00,31.22
6/23/2017 16:00:00,31.16
6/26/2017 16:00:00,31.18
6/27/2017 16:00:00,31.19
6/28/2017 16:00:00,31.83
6/29/2017 16:00:00,31.56
6/30/2017 16:00:00,31.16
7/3/2017 16:00:00,31.45
7/5/2017 16:00:00,30.91
7/6/2017 16:00:00,30.97
7/7/2017 16:00:00,31.08
7/10/2017 16:00:00,31.1
7/11/2017 16:00:00,31.81
7/12/2017 16:00:00,32.07
7/13/2017 16:00:00,32.11
7/14/2017 16:00:00,32.14
7/17/2017 16:00:00,32
7/18/2017 16:00:00,32.1
7/19/2017 16:00:00,31.95
7/20/2017 16:00:00,32.25
7/21/2017 16:00:00,31.52
7/24/2017 16:00:00,30.72
7/25/2017 16:00:00,30.79
7/26/2017 16:00:00,30.79
7/27/2017 16:00:00,30.42
7/28/2017 16:00:00,30.47
7/31/2017 16:00:00,30.62
8/1/2017 16:00:00,31.02
8/2/2017 16:00:00,31.19
8/3/2017 16:00:00,31.57
8/4/2017 16:00:00,31.89
8/7/2017 16:00:00,31.76
8/8/2017 16:00:00,31.5
8/9/2017 16:00:00,31.36
8/10/2017 16:00:00,31.21
8/11/2017 16:00:00,31.42
8/14/2017 16:00:00,31.48
8/15/2017 16:00:00,31.38
8/16/2017 16:00:00,31.23
8/17/2017 16:00:00,30.96
8/18/2017 16:00:00,31.11
8/21/2017 16:00:00,31.04
8/22/2017 16:00:00,31.14
8/23/2017 16:00:00,31.19
8/24/2017 16:00:00,31.4
8/25/2017 16:00:00,31.45
8/28/2017 16:00:00,31.61
8/29/2017 16:00:00,31.38
8/30/2017 16:00:00,31.14
8/31/2017 16:00:00,31.01
9/1/2017 16:00:00,31.25
9/5/2017 16:00:00,31.85
9/6/2017 16:00:00,32.68
9/7/2017 16:00:00,33.12
9/8/2017 16:00:00,33.03
9/11/2017 16:00:00,33.08
9/12/2017 16:00:00,33.3
9/13/2017 16:00:00,33.28
9/14/2017 16:00:00,33.54
9/15/2017 16:00:00,33.81
9/18/2017 16:00:00,33.78
9/19/2017 16:00:00,33.86
9/20/2017 16:00:00,33.7
9/21/2017 16:00:00,33.92
9/22/2017 16:00:00,34
9/25/2017 16:00:00,33.42
9/26/2017 16:00:00,33.51
9/27/2017 16:00:00,33.46
9/28/2017 16:00:00,33.2
9/29/2017 16:00:00,33.84
10/2/2017 16:00:00,33.81
10/3/2017 16:00:00,33.92
10/4/2017 16:00:00,34.63
10/5/2017 16:00:00,34.68
10/6/2017 16:00:00,34.84
10/9/2017 16:00:00,34.75
10/10/2017 16:00:00,34.85
10/11/2017 16:00:00,35.01
10/12/2017 16:00:00,34.65
10/13/2017 16:00:00,34.4
10/16/2017 16:00:00,34.25
10/17/2017 16:00:00,34.32
10/18/2017 16:00:00,34.76
10/19/2017 16:00:00,34.49
10/20/2017 16:00:00,33.89
10/23/2017 16:00:00,33.64
10/24/2017 16:00:00,33.92
10/25/2017 16:00:00,33.67
10/26/2017 16:00:00,33.6
10/27/2017 16:00:00,33.74
10/30/2017 16:00:00,33.97
10/31/2017 16:00:00,34.2
11/1/2017 16:00:00,34.55
11/2/2017 16:00:00,34.99
11/3/2017 16:00:00,34.67
11/6/2017 16:00:00,34.77
11/7/2017 16:00:00,33.74
11/8/2017 16:00:00,33.76
11/9/2017 16:00:00,33.7
11/10/2017 16:00:00,33.57
11/13/2017 16:00:00,33.6
11/14/2017 16:00:00,33.82
11/15/2017 16:00:00,33.46
11/16/2017 16:00:00,33.57
11/17/2017 16:00:00,33.39
11/20/2017 16:00:00,33.36
11/21/2017 16:00:00,34.01
11/22/2017 16:00:00,34.1
11/24/2017 13:00:00,34.35
11/27/2017 16:00:00,34.03
11/28/2017 16:00:00,33.67
11/29/2017 16:00:00,33.52
11/30/2017 16:00:00,33.7
12/1/2017 16:00:00,33.35
12/4/2017 16:00:00,33.69
12/5/2017 16:00:00,33.51
12/6/2017 16:00:00,33.46
12/7/2017 16:00:00,33.39
12/8/2017 16:00:00,33.57
12/11/2017 16:00:00,33.58
12/12/2017 16:00:00,33.68
12/13/2017 16:00:00,33.65
12/14/2017 16:00:00,33.81
12/15/2017 16:00:00,33.7
12/18/2017 16:00:00,34.17
12/19/2017 16:00:00,34.4
12/20/2017 16:00:00,34.42
12/21/2017 16:00:00,34.69
12/22/2017 16:00:00,34.84
12/26/2017 16:00:00,35.05
12/27/2017 16:00:00,34.75
12/28/2017 16:00:00,34.77
12/29/2017 16:00:00,34.67
1/2/2018 16:00:00,34.76
1/3/2018 16:00:00,34.95
1/4/2018 16:00:00,35.19
1/5/2018 16:00:00,35.6
1/8/2018 16:00:00,35.84
1/9/2018 16:00:00,35.95
1/10/2018 16:00:00,35.53
1/11/2018 16:00:00,35.68
1/12/2018 16:00:00,36.52
1/16/2018 16:00:00,37.64
1/17/2018 16:00:00,37.78
1/18/2018 16:00:00,37.98
1/19/2018 16:00:00,38.73
1/22/2018 16:00:00,39.49
1/23/2018 16:00:00,39.13
1/24/2018 16:00:00,39.09
1/25/2018 16:00:00,38.69
1/26/2018 16:00:00,39
1/29/2018 16:00:00,38.65
1/30/2018 16:00:00,38.36
1/31/2018 16:00:00,38.18
2/1/2018 16:00:00,38.2
2/2/2018 16:00:00,37.17
2/5/2018 16:00:00,35.46
2/6/2018 16:00:00,37.2
2/7/2018 16:00:00,36.27
2/8/2018 16:00:00,35.37
2/9/2018 16:00:00,35.85
2/12/2018 16:00:00,36.03
2/13/2018 16:00:00,35.92
2/14/2018 16:00:00,36.85
2/15/2018 16:00:00,36.64
2/16/2018 16:00:00,36.63
2/20/2018 16:00:00,35.62
2/21/2018 16:00:00,35.36
2/22/2018 16:00:00,35.76
2/23/2018 16:00:00,35.87
2/26/2018 16:00:00,36.22
2/27/2018 16:00:00,35.64
2/28/2018 16:00:00,35.13
3/1/2018 16:00:00,34.48
3/2/2018 16:00:00,34.83
3/5/2018 16:00:00,34.59
3/6/2018 16:00:00,35.01
3/7/2018 16:00:00,35.19
3/8/2018 16:00:00,34.84
3/9/2018 16:00:00,35.1
3/12/2018 16:00:00,35.25
3/13/2018 16:00:00,34.83
3/14/2018 16:00:00,34.84
3/15/2018 16:00:00,35.02
3/16/2018 16:00:00,35.22
3/19/2018 16:00:00,35.12
3/20/2018 16:00:00,35.24
3/21/2018 16:00:00,35.22
3/22/2018 16:00:00,34.72
3/23/2018 16:00:00,34.38
3/26/2018 16:00:00,35.85
3/27/2018 16:00:00,35.24
3/28/2018 16:00:00,35.14
3/29/2018 16:00:00,36.28
4/2/2018 16:00:00,35.95
4/3/2018 16:00:00,36.4
4/4/2018 16:00:00,36.35
4/5/2018 16:00:00,36.14
4/6/2018 16:00:00,36.33
4/9/2018 16:00:00,36.16
4/10/2018 16:00:00,37.06
4/11/2018 16:00:00,37.03
4/12/2018 16:00:00,36.95
4/13/2018 16:00:00,37.68
4/16/2018 16:00:00,37.56
4/17/2018 16:00:00,37.67
4/18/2018 16:00:00,37.56
4/19/2018 16:00:00,37.42
4/20/2018 16:00:00,37.26
4/23/2018 16:00:00,37.14
4/24/2018 16:00:00,36.87
4/25/2018 16:00:00,36.32
4/26/2018 16:00:00,36.64
4/27/2018 16:00:00,37.04
4/30/2018 16:00:00,37.07
5/1/2018 16:00:00,36.75
5/2/2018 16:00:00,36.98
5/3/2018 16:00:00,37.03
5/4/2018 16:00:00,36.58
5/7/2018 16:00:00,36.4
5/8/2018 16:00:00,36.46
5/9/2018 16:00:00,36.46
5/10/2018 16:00:00,36.81
5/11/2018 16:00:00,36.65
5/14/2018 16:00:00,36.57
5/15/2018 16:00:00,36.34
5/16/2018 16:00:00,36.34
5/17/2018 16:00:00,36.65
5/18/2018 16:00:00,34.93
5/21/2018 16:00:00,35.22
5/22/2018 16:00:00,35.6
5/23/2018 16:00:00,34.86
5/24/2018 16:00:00,34.31
5/25/2018 16:00:00,34.03
5/29/2018 16:00:00,33.09
5/30/2018 16:00:00,33.65
5/31/2018 16:00:00,33.41
6/1/2018 16:00:00,33.5
6/4/2018 16:00:00,33.53
6/5/2018 16:00:00,33.76
6/6/2018 16:00:00,34.3
6/7/2018 16:00:00,33.88
