Date,Close
3/13/2017 16:00,66.34
3/14/2017 16:00,66.31
3/15/2017 16:00,67.86
3/16/2017 16:00,69.34
3/17/2017 16:00,68.43
3/20/2017 16:00,68
3/21/2017 16:00,67.09
3/22/2017 16:00,68.18
3/23/2017 16:00,70.72
3/24/2017 16:00,71.58
3/27/2017 16:00,73.93
3/28/2017 16:00,74.86
3/29/2017 16:00,74.85
3/30/2017 16:00,74.45
3/31/2017 16:00,74.36
4/3/2017 16:00,73.72
4/4/2017 16:00,73.6
4/5/2017 16:00,72.42
4/6/2017 16:00,72.61
4/7/2017 16:00,71.89
4/10/2017 16:00,71.93
4/11/2017 16:00,71.84
4/12/2017 16:00,71.66
4/13/2017 16:00,70.63
4/17/2017 16:00,71.32
4/18/2017 16:00,70.59
4/19/2017 16:00,71.26
4/20/2017 16:00,71.4
4/21/2017 16:00,70.82
4/24/2017 16:00,73.34
4/25/2017 16:00,74.15
4/26/2017 16:00,74.9
4/27/2017 16:00,75.62
4/28/2017 16:00,75.2
5/1/2017 16:00,75.71
5/2/2017 16:00,75.56
5/3/2017 16:00,76.02
5/4/2017 16:00,81.46
5/5/2017 16:00,82.48
5/8/2017 16:00,82.72
5/9/2017 16:00,84.46
5/10/2017 16:00,84
5/11/2017 16:00,82.98
5/12/2017 16:00,84.13
5/15/2017 16:00,84.9
5/16/2017 16:00,84.59
5/17/2017 16:00,82.77
5/18/2017 16:00,84.22
5/19/2017 16:00,83.33
5/22/2017 16:00,84.35
5/23/2017 16:00,84.79
5/24/2017 16:00,85.09
5/25/2017 16:00,85.7
5/26/2017 16:00,85.5
5/30/2017 16:00,85.49
5/31/2017 16:00,86.72
6/1/2017 16:00,88.6
6/2/2017 16:00,90.59
6/5/2017 16:00,90.44
6/6/2017 16:00,90.51
6/7/2017 16:00,90.57
6/8/2017 16:00,91.85
6/9/2017 16:00,89.45
6/12/2017 16:00,87.75
6/13/2017 16:00,88.19
6/14/2017 16:00,88.42
6/15/2017 16:00,87.55
6/16/2017 16:00,88.03
6/19/2017 16:00,89.78
6/20/2017 16:00,88.74
6/21/2017 16:00,89.18
6/22/2017 16:00,89.39
6/23/2017 16:00,89.18
6/26/2017 16:00,88.83
6/27/2017 16:00,87.31
6/28/2017 16:00,87.77
6/29/2017 16:00,85.95
6/30/2017 16:00,86.02
7/3/2017 16:00,85.81
7/5/2017 16:00,86.29
7/6/2017 16:00,85.7
7/7/2017 16:00,86.09
7/10/2017 16:00,88.51
7/11/2017 16:00,90.59
7/12/2017 16:00,92.88
7/13/2017 16:00,92.76
7/14/2017 16:00,93.9
7/17/2017 16:00,93.75
7/18/2017 16:00,95.15
7/19/2017 16:00,97.62
7/20/2017 16:00,99.99
7/21/2017 16:00,100.02
7/24/2017 16:00,101.62
7/25/2017 16:00,101.4
7/26/2017 16:00,105.41
7/27/2017 16:00,104.04
7/28/2017 16:00,105.77
7/31/2017 16:00,105.19
8/1/2017 16:00,108.32
8/2/2017 16:00,110.47
8/3/2017 16:00,108.34
8/4/2017 16:00,109.15
8/7/2017 16:00,110.56
8/8/2017 16:00,110.66
8/9/2017 16:00,111.26
8/10/2017 16:00,108.67
8/11/2017 16:00,107.58
8/14/2017 16:00,110.05
8/15/2017 16:00,110.26
8/16/2017 16:00,110.95
8/17/2017 16:00,109.25
8/18/2017 16:00,111.53
8/21/2017 16:00,112.85
8/22/2017 16:00,115.18
8/23/2017 16:00,115.62
8/24/2017 16:00,114.17
8/25/2017 16:00,114
8/28/2017 16:00,113.83
8/29/2017 16:00,113.76
8/30/2017 16:00,114.6
8/31/2017 16:00,114.49
9/1/2017 16:00,116.76
9/5/2017 16:00,116.16
9/6/2017 16:00,116.85
9/7/2017 16:00,108.59
9/8/2017 16:00,109.36
9/11/2017 16:00,111.48
9/12/2017 16:00,109.94
9/13/2017 16:00,108.8
9/14/2017 16:00,109.23
9/15/2017 16:00,110.05
9/18/2017 16:00,112.33
9/19/2017 16:00,113.49
9/20/2017 16:00,113.01
9/21/2017 16:00,113.57
9/22/2017 16:00,113.47
9/25/2017 16:00,110.14
9/26/2017 16:00,108.98
9/27/2017 16:00,110.58
9/28/2017 16:00,110.03
9/29/2017 16:00,110.48
10/2/2017 16:00,112.43
10/3/2017 16:00,114.33
10/4/2017 16:00,114.45
10/5/2017 16:00,113.17
10/6/2017 16:00,112.6
10/9/2017 16:00,114.83
10/10/2017 16:00,115.67
10/11/2017 16:00,116.52
10/12/2017 16:00,116.09
10/13/2017 16:00,114.96
10/16/2017 16:00,116.81
10/17/2017 16:00,115.77
10/18/2017 16:00,116.56
10/19/2017 16:00,115.91
10/20/2017 16:00,114.6
10/23/2017 16:00,113.71
10/24/2017 16:00,114.59
10/25/2017 16:00,114.72
10/26/2017 16:00,115.07
10/27/2017 16:00,115.59
10/30/2017 16:00,117.18
10/31/2017 16:00,119.68
11/1/2017 16:00,120
11/2/2017 16:00,117.11
11/3/2017 16:00,117.43
11/6/2017 16:00,117.25
11/7/2017 16:00,114.89
11/8/2017 16:00,112.8
11/9/2017 16:00,109.44
11/10/2017 16:00,109.56
11/13/2017 16:00,110.44
11/14/2017 16:00,109.91
11/15/2017 16:00,108.51
11/16/2017 16:00,110.02
11/17/2017 16:00,109.17
11/20/2017 16:00,110.18
11/21/2017 16:00,111.49
11/22/2017 16:00,111.82
11/24/2017 13:00,113.71
11/27/2017 16:00,111.8
11/28/2017 16:00,111.7
11/29/2017 16:00,108.4
11/30/2017 16:00,108.6
12/1/2017 16:00,107.47
12/4/2017 16:00,104.34
12/5/2017 16:00,104.17
12/6/2017 16:00,104.57
12/7/2017 16:00,104.63
12/8/2017 16:00,105.84
12/11/2017 16:00,106.44
12/12/2017 16:00,106.65
12/13/2017 16:00,105.8
12/14/2017 16:00,105.02
12/15/2017 16:00,104.38
12/18/2017 16:00,106.71
12/19/2017 16:00,105.47
12/20/2017 16:00,105.56
12/21/2017 16:00,106.21
12/22/2017 16:00,106.54
12/26/2017 16:00,106.98
12/27/2017 16:00,106.8
12/28/2017 16:00,106.75
12/29/2017 16:00,104.84
1/2/2018 16:00,105.15
1/3/2018 16:00,107.17
1/4/2018 16:00,111.31
1/5/2018 16:00,112.13
1/8/2018 16:00,113.52
1/9/2018 16:00,114.32
1/10/2018 16:00,114.27
1/11/2018 16:00,117.16
1/12/2018 16:00,117.84
1/16/2018 16:00,117.56
1/17/2018 16:00,119.45
1/18/2018 16:00,119.38
1/19/2018 16:00,120.96
1/22/2018 16:00,121.37
1/23/2018 16:00,118.93
1/24/2018 16:00,118.9
1/25/2018 16:00,118.21
1/26/2018 16:00,119.96
1/29/2018 16:00,118.72
1/30/2018 16:00,118.09
1/31/2018 16:00,119.5
2/1/2018 16:00,128.19
2/2/2018 16:00,127.14
2/5/2018 16:00,121.45
2/6/2018 16:00,126.9
2/7/2018 16:00,124.08
2/8/2018 16:00,119.62
2/9/2018 16:00,120.24
2/12/2018 16:00,122.55
2/13/2018 16:00,123.77
2/14/2018 16:00,125.88
2/15/2018 16:00,129.1
2/16/2018 16:00,129.71
2/20/2018 16:00,128.4
2/21/2018 16:00,128.01
2/22/2018 16:00,126.71
2/23/2018 16:00,129.56
2/26/2018 16:00,129.3
2/27/2018 16:00,126.01
2/28/2018 16:00,124.21
3/1/2018 16:00,121.53
3/2/2018 16:00,121.11
3/5/2018 16:00,121.5
3/6/2018 16:00,122.75
3/7/2018 16:00,124.72
3/8/2018 16:00,123.82
3/9/2018 16:00,124.71
3/12/2018 16:00,124.32
3/13/2018 16:00,123.1
3/14/2018 16:00,122.25
3/15/2018 16:00,122.79
3/16/2018 16:00,121.94
3/19/2018 16:00,121.26
3/20/2018 16:00,121.68
3/21/2018 16:00,123.53
3/22/2018 16:00,120.42
3/23/2018 16:00,118.39
3/26/2018 16:00,121.31
3/27/2018 16:00,119.7
3/28/2018 16:00,119.62
3/29/2018 16:00,120.52
4/2/2018 16:00,117.52
4/3/2018 16:00,120.61
4/4/2018 16:00,120.44
4/5/2018 16:00,121.34
4/6/2018 16:00,120.75
4/9/2018 16:00,120.19
4/10/2018 16:00,122.11
4/11/2018 16:00,120.43
4/12/2018 16:00,122.02
4/13/2018 16:00,122.43
4/16/2018 16:00,123.01
4/17/2018 16:00,125.23
4/18/2018 16:00,124.8
4/19/2018 16:00,123.19
4/20/2018 16:00,122.68
4/23/2018 16:00,121.88
4/24/2018 16:00,122.75
4/25/2018 16:00,122.82
4/26/2018 16:00,122.98
4/27/2018 16:00,121.99
4/30/2018 16:00,122.68
5/1/2018 16:00,122.48
5/2/2018 16:00,125.81
5/3/2018 16:00,130.99
5/4/2018 16:00,137.33
5/7/2018 16:00,140.39
5/8/2018 16:00,136.77
5/9/2018 16:00,135.64
5/10/2018 16:00,135.57
5/11/2018 16:00,136.05
5/14/2018 16:00,135.2
5/15/2018 16:00,133.89
5/16/2018 16:00,133.84
5/17/2018 16:00,133.73
5/18/2018 16:00,132.53
5/21/2018 16:00,134.07
5/22/2018 16:00,132.46
5/23/2018 16:00,131.31
5/24/2018 16:00,131.44
5/25/2018 16:00,131.19
5/29/2018 16:00,127.02
5/30/2018 16:00,130.25
5/31/2018 16:00,131.35
6/1/2018 16:00,132.9
6/4/2018 16:00,132.25
6/5/2018 16:00,136.49
6/6/2018 16:00,139.46
6/7/2018 16:00,136.45
6/8/2018 16:00,136.37
6/11/2018 16:00,139.08
6/12/2018 16:00,140.64
6/13/2018 16:00,143.96
6/14/2018 16:00,149.33
6/15/2018 16:00,148.9
6/18/2018 16:00,147.81
6/19/2018 16:00,145.45
6/20/2018 16:00,143.21
6/21/2018 16:00,140.9
6/22/2018 16:00,139.48
6/25/2018 16:00,136.9
6/26/2018 16:00,137.13
6/27/2018 16:00,135.18
6/28/2018 16:00,135.05
6/29/2018 16:00,135.01
7/2/2018 16:00,135.15
7/3/2018 13:00,133.94
7/5/2018 16:00,135.94
7/6/2018 16:00,135.36
7/9/2018 16:00,136.38
7/10/2018 16:00,137.7
7/11/2018 16:00,136.21
7/12/2018 16:00,139.66
7/13/2018 16:00,142.51
7/16/2018 16:00,142
7/17/2018 16:00,143.68
7/18/2018 16:00,143.03
7/19/2018 16:00,142.52
7/20/2018 16:00,140
7/23/2018 16:00,136.49
7/24/2018 16:00,133.25
7/25/2018 16:00,134.52
7/26/2018 16:00,131.63
7/27/2018 16:00,131.6
7/30/2018 16:00,130.5
7/31/2018 16:00,132.62
8/1/2018 16:00,118
8/2/2018 16:00,126.18
8/3/2018 16:00,124.84
8/6/2018 16:00,123.99
8/7/2018 16:00,125.13
8/8/2018 16:00,125.84
8/9/2018 16:00,123.83
8/10/2018 16:00,120.63
8/13/2018 16:00,122
8/14/2018 16:00,121
8/15/2018 16:00,119.23
8/16/2018 16:00,120.5
8/17/2018 16:00,120.8
8/20/2018 16:00,123.35
8/21/2018 16:00,126.33
8/22/2018 16:00,125.09
8/23/2018 16:00,124.79
8/24/2018 16:00,127.52
8/27/2018 16:00,128.2
8/28/2018 16:00,130.04
8/29/2018 16:00,134.2
8/30/2018 16:00,132.93
8/31/2018 16:00,131.09
9/4/2018 16:00,128.58
9/5/2018 16:00,127.11
9/6/2018 16:00,126.43
9/7/2018 16:00,126.86
9/10/2018 16:00,126.74
9/11/2018 16:00,129.54
9/12/2018 16:00,132.79
9/13/2018 16:00,133.45
9/14/2018 16:00,132.14
9/17/2018 16:00,132.8
9/18/2018 16:00,138.32
9/19/2018 16:00,135.81
9/20/2018 16:00,137.29
9/21/2018 16:00,137.47
9/24/2018 16:00,139
9/25/2018 16:00,139.04
9/26/2018 16:00,140.79
9/27/2018 16:00,140.19
9/28/2018 16:00,136.91
10/1/2018 16:00,137.77
10/2/2018 16:00,137.57
10/3/2018 16:00,135.81
10/4/2018 16:00,133.06
10/5/2018 16:00,132.28
10/8/2018 16:00,129.68
10/9/2018 16:00,128.95
10/10/2018 16:00,117.63
10/11/2018 16:00,115.54
10/12/2018 16:00,116.3
10/15/2018 16:00,115.01
10/16/2018 16:00,121.75
10/17/2018 16:00,118.93
10/18/2018 16:00,114.25
10/19/2018 16:00,116.51
10/22/2018 16:00,116.28
10/23/2018 16:00,115.28
10/24/2018 16:00,111.79
10/25/2018 16:00,115.38
10/26/2018 16:00,116.17
10/29/2018 16:00,115.02
10/30/2018 16:00,116.28
10/31/2018 16:00,117.11
11/1/2018 16:00,119.98
11/2/2018 16:00,119.53
11/5/2018 16:00,117.58
11/6/2018 16:00,115.99
11/7/2018 16:00,116.07
11/8/2018 16:00,114.2
11/9/2018 16:00,110.07
11/12/2018 16:00,106.42
11/13/2018 16:00,109.61
11/14/2018 16:00,110.8
11/15/2018 16:00,111.8
11/16/2018 16:00,110.74
11/19/2018 16:00,108.82
11/20/2018 16:00,105.24
11/21/2018 16:00,106.73
11/23/2018 13:00,106.66
11/26/2018 16:00,109.22
11/27/2018 16:00,104.77
11/28/2018 16:00,108.33
11/29/2018 16:00,109.21
11/30/2018 16:00,109.6
12/3/2018 16:00,111.68
12/4/2018 16:00,108.37
12/6/2018 16:00,107.53
12/7/2018 16:00,104.84
12/10/2018 16:00,104.93
12/11/2018 16:00,104.96
12/12/2018 16:00,105.42
12/13/2018 16:00,104.1
12/14/2018 16:00,101.49
12/17/2018 16:00,99.94
12/18/2018 16:00,100.8
12/19/2018 16:00,102.43
12/20/2018 16:00,101.52
12/21/2018 16:00,98.16
12/24/2018 13:00,95.96
12/26/2018 16:00,98.29
12/27/2018 16:00,99.75
12/28/2018 16:00,98.4
12/31/2018 16:00,99.44
1/2/2019 16:00,98.7
1/3/2019 16:00,96.98
1/4/2019 16:00,102.23
1/7/2019 16:00,104.48
1/8/2019 16:00,108.58
1/9/2019 16:00,111.19
1/10/2019 16:00,110.79
1/11/2019 16:00,110.84
1/14/2019 16:00,110.88
1/15/2019 16:00,112.37
1/16/2019 16:00,113.13
1/17/2019 16:00,113.71
1/18/2019 16:00,113.29
1/22/2019 16:00,111.69
1/23/2019 16:00,110.2
1/24/2019 16:00,112.39
1/25/2019 16:00,111.24
1/28/2019 16:00,110.42
1/29/2019 16:00,110.55
1/30/2019 16:00,112.69
1/31/2019 16:00,126.3
2/1/2019 16:00,127.13
2/4/2019 16:00,127.22
2/5/2019 16:00,127.28
2/6/2019 16:00,126.96
2/7/2019 16:00,124.59
2/8/2019 16:00,124.28
2/11/2019 16:00,123.5
2/12/2019 16:00,126.44
2/13/2019 16:00,125.25
2/14/2019 16:00,125.06
2/15/2019 16:00,125.98
2/19/2019 16:00,126.37
2/20/2019 16:00,125.77
2/21/2019 16:00,126.3
2/22/2019 16:00,126.03
2/25/2019 16:00,128.04
2/26/2019 16:00,129.05
2/27/2019 16:00,128.67
2/28/2019 16:00,128.26
3/1/2019 16:00,131.8
3/4/2019 16:00,130.8
3/5/2019 16:00,131.76
3/6/2019 16:00,130.11
3/7/2019 16:00,128.32
3/8/2019 16:00,128.88
3/11/2019 16:00,130.76
3/12/2019 16:00,130.19
3/13/2019 16:00,130.05
3/14/2019 16:00,131.19
3/15/2019 16:00,131.78
3/18/2019 16:00,132.28
3/19/2019 16:00,131.61
3/20/2019 16:00,131.75
3/21/2019 16:00,132.39
3/22/2019 16:00,128.65
3/25/2019 16:00,131.12
3/26/2019 16:00,132.96
3/27/2019 16:00,132.78
3/28/2019 16:00,133.05
3/29/2019 16:00,133.8
4/1/2019 16:00,135.05
4/2/2019 16:00,135.97
4/3/2019 16:00,136.18
4/4/2019 16:00,136.47
4/5/2019 16:00,136.94
4/8/2019 16:00,137.13
4/9/2019 16:00,136.44
4/10/2019 16:00,136.51
4/11/2019 16:00,137.26
4/12/2019 16:00,138.57
4/15/2019 16:00,137.03
4/16/2019 16:00,138.09
4/17/2019 16:00,137.69
4/18/2019 16:00,139.91
